pair_id,invoice_id_a,invoice_id_b,vendor_id,amount_a,amount_b,amount_diff_pct,issue_date_a,issue_date_b,date_diff_days,either_is_fraud,fraud_category_a,fraud_category_b
DUP-02128,9c82b175-2c21-4e7e-b4b1-922190d0d224,a4062156-4bdd-4625-9202-8988cac482df,537352d8-d686-40ac-b9f2-3bb673f2c419,989.19,992.27,0.003109,2022-02-23,2022-02-25,2,False,clean,clean
DUP-02129,a4062156-4bdd-4625-9202-8988cac482df,219167e3-3f92-4d56-aa82-9f89fbd1b686,537352d8-d686-40ac-b9f2-3bb673f2c419,992.27,997.25,0.005006,2022-02-25,2022-03-04,7,False,clean,clean
DUP-02130,edb581bb-7b87-4b04-848c-bbb324e2bea7,34f443d9-db85-4071-804f-82fa483f63b9,537352d8-d686-40ac-b9f2-3bb673f2c419,663.38,668.47,0.007644,2022-03-02,2022-03-03,1,False,clean,clean
DUP-02131,cb96b637-5f8e-4e8e-b4ac-a4a125a73626,88fa91ec-e3cc-435d-b4ad-0839d3661cea,537352d8-d686-40ac-b9f2-3bb673f2c419,604.89,599.36,0.009184,2022-03-03,2022-03-06,3,False,clean,clean
DUP-02132,219167e3-3f92-4d56-aa82-9f89fbd1b686,568c2c72-7491-43fc-8819-0fe85eba93bd,537352d8-d686-40ac-b9f2-3bb673f2c419,997.25,1000.0,0.002754,2022-03-04,2022-03-07,3,False,clean,soft_anomaly
DUP-02133,980184c4-4c4b-4288-860c-f635730b3dc6,4d89b706-b023-4217-ad3d-65f7451f61d3,537352d8-d686-40ac-b9f2-3bb673f2c419,1088.1,1088.11,9e-06,2022-03-19,2022-03-24,5,True,duplicate,duplicate
DUP-02134,b3aa7ec9-9c6f-45ce-b198-91fb198cdc94,184ef140-16a1-4b68-aa89-042265129d46,537352d8-d686-40ac-b9f2-3bb673f2c419,999.53,1002.15,0.002618,2022-03-29,2022-04-04,6,False,clean,clean
DUP-02135,0950e2e0-8906-4130-9533-c5ace622f074,5e6d7030-b685-4ed0-88c5-5ee1dcf3c357,537352d8-d686-40ac-b9f2-3bb673f2c419,526.41,527.65,0.002353,2022-04-01,2022-04-02,1,False,clean,clean
DUP-02136,184ef140-16a1-4b68-aa89-042265129d46,3564439d-8621-4d77-9977-b6cabd59a624,537352d8-d686-40ac-b9f2-3bb673f2c419,1002.15,997.13,0.005022,2022-04-04,2022-04-08,4,False,clean,clean
DUP-02137,3564439d-8621-4d77-9977-b6cabd59a624,39ad7026-5c8a-40d8-b562-ebfb1287e72c,537352d8-d686-40ac-b9f2-3bb673f2c419,997.13,1000.0,0.002874,2022-04-08,2022-04-14,6,False,clean,soft_anomaly
DUP-02138,f40bd32e-652f-4326-93e3-0e98fcdbb985,56b9a344-8b27-40e3-ae33-59e87ec9e40f,537352d8-d686-40ac-b9f2-3bb673f2c419,361.01,359.23,0.004943,2022-05-04,2022-05-05,1,False,clean,clean
DUP-02139,f40bd32e-652f-4326-93e3-0e98fcdbb985,e699020f-f7e1-4eb0-811f-da9760ed2fdf,537352d8-d686-40ac-b9f2-3bb673f2c419,361.01,363.99,0.008221,2022-05-04,2022-05-07,3,False,clean,clean
DUP-02140,0a1bcebd-08b2-48da-9499-d157969b8471,d03d04b0-85b4-4b66-8efc-6ea5b1a88acc,537352d8-d686-40ac-b9f2-3bb673f2c419,537.28,536.13,0.002143,2022-06-16,2022-06-17,1,False,clean,clean
DUP-02141,45ee6f5d-d0cc-49f5-b96e-80fd89efcd4d,a2302226-be03-44f8-812f-720bdd56e2a0,537352d8-d686-40ac-b9f2-3bb673f2c419,1335.01,1323.8,0.008432,2022-06-17,2022-06-22,5,False,clean,clean
DUP-02142,9c703759-8de2-4bb1-b6d2-2056ff05705e,10395d5e-050b-4c0a-b78a-2cc5fd800949,537352d8-d686-40ac-b9f2-3bb673f2c419,727.31,727.86,0.000756,2022-06-23,2022-06-25,2,False,soft_anomaly,clean
DUP-02143,c7e7c540-ca39-4065-85b8-e097705c0ead,2b8a526d-3f94-4842-90dd-f6e277ffbf8f,537352d8-d686-40ac-b9f2-3bb673f2c419,945.45,942.98,0.002616,2022-06-25,2022-06-28,3,False,clean,clean
DUP-02144,c9dcec60-eb52-4e6f-96ec-66881924934f,da7b4eb9-4d22-43b5-ad39-d7302b3e9cb3,537352d8-d686-40ac-b9f2-3bb673f2c419,543.22,540.12,0.005723,2022-08-10,2022-08-15,5,False,clean,clean
DUP-02145,9d3f42f1-2979-456a-8f99-52dbe1c99af5,97bbdcce-146b-47a5-94d2-5daff14bdaff,537352d8-d686-40ac-b9f2-3bb673f2c419,533.58,533.89,0.000581,2022-08-27,2022-08-29,2,False,clean,clean
DUP-02146,b7f494b0-0a91-433c-a16d-f8128fe631bb,cfb38743-062f-4737-b225-9eea909c8089,537352d8-d686-40ac-b9f2-3bb673f2c419,463.75,467.06,0.007112,2022-10-20,2022-10-24,4,False,clean,clean
DUP-02147,04f0280c-c975-46cb-b943-f2bf9c954122,a9195b1d-465f-47cc-be0f-4761d69c8e0b,537352d8-d686-40ac-b9f2-3bb673f2c419,560.23,561.78,0.002763,2022-10-21,2022-10-27,6,False,clean,clean
DUP-02148,23f544fa-8936-41d4-a822-972210a6b363,fd8d101c-8ec8-49cb-9dec-2475675e66c5,537352d8-d686-40ac-b9f2-3bb673f2c419,1000.0,1000.0,0.0,2022-12-09,2022-12-12,3,False,soft_anomaly,soft_anomaly
DUP-02149,41ad0a7b-32de-4cf3-900b-639564a79bf3,318cfb5c-1b86-4cb9-8561-ac106ce92cd3,537352d8-d686-40ac-b9f2-3bb673f2c419,735.72,740.19,0.006057,2022-12-19,2022-12-26,7,False,clean,clean
DUP-02150,5144755b-2157-47b5-a306-9840d70a896f,a297a055-04c9-41ea-b716-54fe9d927b42,537352d8-d686-40ac-b9f2-3bb673f2c419,673.87,675.07,0.001779,2023-01-04,2023-01-04,0,False,clean,soft_anomaly
DUP-02151,232ec0c0-79e7-4cf4-8430-dfd4f61a519c,e17d3fa8-21cd-43bb-99d3-4853d67493fb,537352d8-d686-40ac-b9f2-3bb673f2c419,746.83,750.5,0.004902,2023-01-06,2023-01-07,1,False,clean,clean
DUP-02152,75ec5fb2-433a-4fe3-87c9-e65dcc6b05e1,4146bcca-e3ee-4706-90a1-6a7b98c9e673,537352d8-d686-40ac-b9f2-3bb673f2c419,972.02,974.84,0.002897,2023-01-30,2023-02-02,3,False,clean,clean
DUP-02153,b49c41bd-1880-4e81-a378-e47e57a1038f,d9453d65-728b-4d33-81d5-db1be0e4e907,537352d8-d686-40ac-b9f2-3bb673f2c419,510.1,513.79,0.007208,2023-03-18,2023-03-25,7,False,clean,clean
DUP-02154,c0ffab89-5c45-44ba-9814-df38880d4d45,030e30ae-da3c-43f4-a535-32d8ea8c8616,537352d8-d686-40ac-b9f2-3bb673f2c419,554.61,558.42,0.006846,2023-03-30,2023-04-05,6,False,clean,clean
DUP-02155,03e1b623-0158-4ed9-bedf-86865f211cb2,9f48f1af-f9e8-4dc7-819e-545255455e4f,537352d8-d686-40ac-b9f2-3bb673f2c419,952.32,957.04,0.004944,2023-04-08,2023-04-15,7,False,clean,clean
DUP-02156,8158e14c-8cc6-445a-96ee-c12909660f12,84d0658f-cdb4-4f8d-b0a7-908ec73cb275,537352d8-d686-40ac-b9f2-3bb673f2c419,588.81,588.94,0.000221,2023-04-10,2023-04-16,6,False,clean,clean
DUP-02157,802a4b90-76e3-463d-ba2a-e9218c8f5d4b,bdb53ba2-efa4-4330-960a-cdd8fc5bf6f9,537352d8-d686-40ac-b9f2-3bb673f2c419,797.52,802.65,0.006412,2023-04-12,2023-04-14,2,False,clean,clean
DUP-02158,c58538c4-6b9a-4334-a9c9-d83823b82063,af276737-0ed6-4731-a40f-fe8db2d5a8a5,537352d8-d686-40ac-b9f2-3bb673f2c419,589.59,586.79,0.00476,2023-04-26,2023-04-27,1,False,soft_anomaly,clean
DUP-02159,251e3b02-d6dc-4e99-9b9d-c54df947e431,311333df-b76c-40b9-b025-e48dc7975e60,537352d8-d686-40ac-b9f2-3bb673f2c419,707.41,703.18,0.005997,2023-05-03,2023-05-05,2,False,clean,clean
DUP-02160,b3b9214a-31da-4f8c-aa2b-7d6bc3afcfd9,434e787c-9117-4b38-bc53-c10dad9396a6,537352d8-d686-40ac-b9f2-3bb673f2c419,1669.19,1677.23,0.004805,2023-05-30,2023-06-02,3,False,clean,clean
DUP-02161,1ace1eb8-51b4-4815-888c-c5cc65916696,bced4c42-3725-4b27-a783-2d5e24a6b1c1,537352d8-d686-40ac-b9f2-3bb673f2c419,782.49,779.2,0.004213,2023-06-08,2023-06-15,7,False,clean,clean
DUP-02162,fe223794-c91c-4194-8e4b-06d89be05325,88e56081-a34f-4841-87db-3489a1d4e489,537352d8-d686-40ac-b9f2-3bb673f2c419,298.5,299.52,0.003411,2023-07-07,2023-07-08,1,False,clean,clean
DUP-02163,6f09651f-079b-4983-bb73-b4e73f59ab21,422c9ec8-ad65-45d8-a620-a3b115fa3531,537352d8-d686-40ac-b9f2-3bb673f2c419,690.91,692.65,0.002515,2023-07-21,2023-07-25,4,False,clean,clean
DUP-02164,e13525c1-5170-47ed-98de-32ea6f9ec5c9,bcc6821d-02d4-416b-9e91-9e5695141229,537352d8-d686-40ac-b9f2-3bb673f2c419,1348.49,1340.23,0.006144,2023-08-15,2023-08-18,3,False,clean,clean
DUP-02165,d0b32ea5-7edb-4eba-b2a2-e1d826542dc1,27c68bab-6b18-4c51-a3d1-963389be2ae9,537352d8-d686-40ac-b9f2-3bb673f2c419,641.11,639.81,0.00203,2023-09-22,2023-09-27,5,False,clean,clean
DUP-02166,6211aa1c-af58-421a-b2eb-1c68e37d5c37,6c2a7a72-36fd-4d84-93a4-12efc4797c24,537352d8-d686-40ac-b9f2-3bb673f2c419,841.32,838.81,0.002988,2023-09-22,2023-09-26,4,False,clean,clean
DUP-02167,27c68bab-6b18-4c51-a3d1-963389be2ae9,fddbd769-b598-42cc-a842-0205d7bbcc61,537352d8-d686-40ac-b9f2-3bb673f2c419,639.81,640.79,0.001531,2023-09-27,2023-09-30,3,False,clean,clean
DUP-02168,27c68bab-6b18-4c51-a3d1-963389be2ae9,183f7ded-d208-498d-a712-0447f44d10b5,537352d8-d686-40ac-b9f2-3bb673f2c419,639.81,635.21,0.007216,2023-09-27,2023-10-03,6,False,clean,clean
DUP-02169,fddbd769-b598-42cc-a842-0205d7bbcc61,183f7ded-d208-498d-a712-0447f44d10b5,537352d8-d686-40ac-b9f2-3bb673f2c419,640.79,635.21,0.008746,2023-09-30,2023-10-03,3,False,clean,clean
DUP-02170,1e9ba75b-3f3c-460f-862d-fb1792bead9d,bdc18a7b-59d5-443c-9459-40500ed38656,537352d8-d686-40ac-b9f2-3bb673f2c419,1775.08,1781.86,0.003812,2023-10-23,2023-10-27,4,False,clean,clean
DUP-02171,99b4f82b-f7e4-411e-bc04-ee11978ab7aa,e94369a8-40f7-4cab-8923-477496cd5c34,537352d8-d686-40ac-b9f2-3bb673f2c419,697.59,700.44,0.004077,2023-11-04,2023-11-05,1,False,clean,clean
DUP-02172,8465fd5d-817d-4a91-b9c3-3c1f13ba0d57,5d46018d-2057-4e67-ad86-ee7f4705334f,537352d8-d686-40ac-b9f2-3bb673f2c419,346.84,347.1,0.000749,2023-12-02,2023-12-05,3,False,clean,clean
DUP-02173,fa81cc85-5f6a-478a-a2f7-888fd94d76f6,d8486224-43de-43f6-868d-307c93c39604,537352d8-d686-40ac-b9f2-3bb673f2c419,544.38,548.15,0.006901,2023-12-23,2023-12-29,6,False,clean,clean
DUP-02174,a8fab290-85f2-4ab8-90a4-e3966ec0f127,6cf13e7c-9ed4-4a52-b66f-a2a801914ff6,537352d8-d686-40ac-b9f2-3bb673f2c419,616.77,620.77,0.006464,2024-01-29,2024-02-05,7,False,clean,clean
DUP-02175,8af7a0c3-f32e-4c4b-aa03-ecf022190e76,6cf13e7c-9ed4-4a52-b66f-a2a801914ff6,537352d8-d686-40ac-b9f2-3bb673f2c419,626.47,620.77,0.00914,2024-02-01,2024-02-05,4,False,clean,clean
DUP-02176,6cf13e7c-9ed4-4a52-b66f-a2a801914ff6,722d7bd5-5590-430e-9984-86058f5749df,537352d8-d686-40ac-b9f2-3bb673f2c419,620.77,626.61,0.009364,2024-02-05,2024-02-09,4,False,clean,clean
DUP-02177,722d7bd5-5590-430e-9984-86058f5749df,03e9fc28-34fe-45e1-a4b3-b2c1c2bf0066,537352d8-d686-40ac-b9f2-3bb673f2c419,626.61,624.59,0.003229,2024-02-09,2024-02-16,7,False,clean,clean
DUP-02178,ff392f5b-6c76-4939-8ff0-981b79ae2d27,88202916-3ea6-4d05-8ecc-93766f39841a,537352d8-d686-40ac-b9f2-3bb673f2c419,716.19,712.69,0.004899,2024-03-23,2024-03-27,4,False,clean,clean
DUP-02179,3a41bba9-4993-4b0a-908a-d090a3777ae8,682e28c9-59f5-497e-a5d9-a2bc41e22829,537352d8-d686-40ac-b9f2-3bb673f2c419,639.68,637.17,0.003932,2024-04-09,2024-04-15,6,False,clean,clean
DUP-02180,d184d1bf-bf10-4ab5-8ed6-70dd6ba8cd95,ee92ed5c-130b-4a64-9943-1da2fcbab172,537352d8-d686-40ac-b9f2-3bb673f2c419,965.74,966.96,0.001262,2024-04-09,2024-04-14,5,False,clean,clean
DUP-02181,ee92ed5c-130b-4a64-9943-1da2fcbab172,5877c9c9-f711-4665-93fa-21c3a3450929,537352d8-d686-40ac-b9f2-3bb673f2c419,966.96,962.46,0.004665,2024-04-14,2024-04-17,3,False,clean,clean
DUP-02182,8d6f5304-92e1-4975-9f87-99f46eb0a8df,ff75b37c-aced-482a-824c-dca94f6e5e0d,537352d8-d686-40ac-b9f2-3bb673f2c419,742.96,748.01,0.006774,2024-04-24,2024-05-01,7,False,clean,clean
DUP-02183,b332b84e-94ac-48d6-a7b4-09a7ee3baedf,ff75b37c-aced-482a-824c-dca94f6e5e0d,537352d8-d686-40ac-b9f2-3bb673f2c419,755.47,748.01,0.009924,2024-04-26,2024-05-01,5,False,clean,clean
DUP-02184,00213b2d-c12a-416c-814b-a8f79e1e6c86,63665ab2-041e-4b90-a16d-397d23e9fcd8,537352d8-d686-40ac-b9f2-3bb673f2c419,430.21,431.57,0.003156,2024-05-27,2024-05-27,0,False,clean,clean
DUP-02185,e29728e7-3c8f-4c61-a08b-530b19c52ecd,579afa8d-84ab-4294-88dc-844ac2eb2533,537352d8-d686-40ac-b9f2-3bb673f2c419,1092.82,1090.0,0.002584,2024-06-06,2024-06-07,1,False,clean,clean
DUP-02186,7ce0e6ea-baff-43bd-9dcb-7aca3468ccc0,704caf8a-3c91-4e53-8c2b-78eaf1756026,537352d8-d686-40ac-b9f2-3bb673f2c419,1033.8,1033.79,1e-05,2024-06-13,2024-06-19,6,True,duplicate,duplicate
DUP-02187,a6580524-40cc-414d-8689-56a80ad30926,13231ea6-3ebf-4f82-81b0-d4da079c71b2,537352d8-d686-40ac-b9f2-3bb673f2c419,424.45,424.44,2.4e-05,2024-07-16,2024-07-23,7,True,duplicate,duplicate
DUP-02188,b90aed31-d4c5-4fc5-b58d-d3e724ec3c1f,0a95c1b8-7c0b-47ad-9509-91b572c2d20e,537352d8-d686-40ac-b9f2-3bb673f2c419,629.65,634.33,0.007405,2024-08-03,2024-08-07,4,False,clean,clean
DUP-02189,edda57e0-56a7-4b23-a5d2-53db246ef174,8ecd86d3-599b-4a6f-81d4-3ae0223ca067,537352d8-d686-40ac-b9f2-3bb673f2c419,827.7,823.85,0.004662,2024-08-06,2024-08-06,0,False,clean,clean
DUP-02190,dba22e5f-8056-4747-918c-9fcf4f5645f8,95ba9123-2506-4969-a189-3f76bef217f5,537352d8-d686-40ac-b9f2-3bb673f2c419,533.87,529.88,0.007502,2024-08-25,2024-08-28,3,False,clean,clean
DUP-02191,2fb13620-524b-4a02-b7cd-f61dabd58ef6,798965be-be30-4803-9065-002aff2f09f2,537352d8-d686-40ac-b9f2-3bb673f2c419,275.42,273.66,0.006411,2024-09-21,2024-09-28,7,False,clean,clean
DUP-02192,08a426ae-23b7-48ec-ac1a-ec88e1c642c7,d13dc11a-b8ce-41dd-80a4-3687065e9bd8,537352d8-d686-40ac-b9f2-3bb673f2c419,962.71,953.55,0.00956,2024-10-03,2024-10-04,1,False,clean,clean
DUP-02193,a80132fc-11ab-4182-88a7-e0caf377c208,5874972a-81dc-4115-84be-d4ff772b4104,537352d8-d686-40ac-b9f2-3bb673f2c419,686.41,693.12,0.009728,2024-10-28,2024-10-31,3,False,clean,clean
DUP-02194,883e8614-26d9-4ee4-aa6d-a9d882f855b1,5874972a-81dc-4115-84be-d4ff772b4104,537352d8-d686-40ac-b9f2-3bb673f2c419,693.6,693.12,0.000692,2024-10-30,2024-10-31,1,False,clean,clean
DUP-02195,e79d7111-1224-46a2-b67e-1c5f9293c7f1,a9d8994a-2b9e-4ac9-ade8-3d64fcb9282f,537352d8-d686-40ac-b9f2-3bb673f2c419,656.16,657.53,0.002086,2024-11-03,2024-11-08,5,False,clean,clean
DUP-02196,1c79a9c4-9054-4a28-a5a1-253204f1997c,64ea3014-487d-4a2e-bef9-c98f439c8db3,537352d8-d686-40ac-b9f2-3bb673f2c419,600.49,603.56,0.005099,2024-11-03,2024-11-04,1,False,clean,clean
DUP-02197,18fc7bce-970d-48f0-9ab6-877fc3826157,d52ee5be-8482-4f91-a4f4-438eea1904b2,537352d8-d686-40ac-b9f2-3bb673f2c419,729.47,730.24,0.001055,2024-11-10,2024-11-15,5,False,clean,clean
DUP-02198,18fc7bce-970d-48f0-9ab6-877fc3826157,e872bbcb-4716-4cd7-a6f8-faf94d02bea6,537352d8-d686-40ac-b9f2-3bb673f2c419,729.47,730.81,0.001835,2024-11-10,2024-11-17,7,False,clean,clean
DUP-02199,d52ee5be-8482-4f91-a4f4-438eea1904b2,e872bbcb-4716-4cd7-a6f8-faf94d02bea6,537352d8-d686-40ac-b9f2-3bb673f2c419,730.24,730.81,0.00078,2024-11-15,2024-11-17,2,False,clean,clean
DUP-02200,e872bbcb-4716-4cd7-a6f8-faf94d02bea6,439c0218-83e6-40e6-9320-291f846d0e51,537352d8-d686-40ac-b9f2-3bb673f2c419,730.81,725.54,0.007237,2024-11-17,2024-11-23,6,False,clean,clean
DUP-02201,e7680d89-0986-459d-8337-da9f88df44c3,f32779b1-a113-445f-ad1b-94c1651be8fb,537352d8-d686-40ac-b9f2-3bb673f2c419,410.78,412.4,0.003936,2024-11-26,2024-12-01,5,False,clean,clean
DUP-02202,398541bd-b371-4abe-af4f-49b05f18c7a2,d011d406-8283-45f0-a0e0-573bee36482e,537352d8-d686-40ac-b9f2-3bb673f2c419,961.49,961.49,0.0,2024-12-12,2024-12-16,4,False,clean,soft_anomaly
DUP-02203,25bf3cf4-787c-473d-9f52-f8d59129e4ff,bad3a5f3-6dee-4448-bde0-6d2e79370958,537352d8-d686-40ac-b9f2-3bb673f2c419,710.53,703.82,0.009488,2024-12-18,2024-12-23,5,False,clean,clean
DUP-02204,2fe80cad-393d-41e1-8c41-c9e3b8a1897d,a70c1aa6-ab15-4734-9ea0-370ba640ca29,54ab82b7-8dc9-4ab4-a09c-b3afbd71b9a7,95184.43,95858.63,0.007058,2022-05-30,2022-06-01,2,False,clean,clean
DUP-02205,b94f0e10-4428-409a-8c9a-5d9160bfd75b,c3a6b755-ec5d-4ac6-b198-ffd782dc22fd,54ab82b7-8dc9-4ab4-a09c-b3afbd71b9a7,97082.39,97269.58,0.001926,2022-11-25,2022-12-01,6,False,clean,clean
DUP-02206,da61e5c9-ff8c-4021-89cf-563e7066d233,106fe8c6-ea69-427a-a59a-8a5dc0b559ef,54ab82b7-8dc9-4ab4-a09c-b3afbd71b9a7,110896.47,110570.91,0.00294,2022-11-30,2022-12-01,1,False,clean,clean
DUP-02207,b4a8810b-058b-4035-a03a-7a6b48d19fc9,f80bfacb-e202-42bd-aacf-27364b508fc4,555859de-88aa-4845-829e-552e6e1ce03e,17759.34,17759.33,1e-06,2024-01-06,2024-01-11,5,True,duplicate,duplicate
DUP-02208,26b0ff33-c0b2-46e7-ad8a-96e65138ccbb,884cfeea-6ed0-4f8e-91b6-9efe8727c0c1,555859de-88aa-4845-829e-552e6e1ce03e,40911.92,40911.91,0.0,2024-03-23,2024-03-28,5,True,duplicate,duplicate
DUP-02209,ae7498d2-0cde-4afc-8cfa-d2dc3edd79de,bd2cb4c0-0400-4b23-9c0a-ff1528aed7cb,555859de-88aa-4845-829e-552e6e1ce03e,28372.73,28244.83,0.004518,2024-12-20,2024-12-24,4,False,clean,clean
DUP-02210,8da70360-e22f-4e74-a12b-ed9b5d0ca239,bc3e7c02-33dc-4d6b-978d-7b8c708148a0,574a6557-6ed1-4501-b535-ceb3567a2c79,3756.68,3756.67,3e-06,2022-07-17,2022-07-24,7,True,duplicate,duplicate
DUP-02211,a3777bef-3252-43c4-a238-a8494f9cba57,00d95a8d-c8b9-4e81-9eaf-d72a56107c45,574ee10a-f9e2-4dc2-8ab1-ecd7631d5c84,89843.09,89843.08,0.0,2024-10-31,2024-11-04,4,True,duplicate,duplicate
DUP-02212,41d1b59a-5194-49aa-8508-7bcd7e9334f1,ce804885-7611-4540-afda-c0b571b95620,583c2d38-b31c-41df-adce-dff0b8a4d587,7164.05,7226.91,0.008736,2023-02-04,2023-02-06,2,False,clean,clean
DUP-02213,c2fc891f-1963-42ae-a959-8bd659fcd657,f6a0e651-2325-4506-b811-1c9aa085877c,583c2d38-b31c-41df-adce-dff0b8a4d587,2684.03,2684.02,4e-06,2023-05-05,2023-05-07,2,True,duplicate,duplicate
DUP-02214,1d9f5f73-40df-4fd4-a6f1-95077fd53a05,9372a5e4-5af6-4bc5-b745-f0d412b532cf,583c2d38-b31c-41df-adce-dff0b8a4d587,1716.28,1716.27,6e-06,2023-05-08,2023-05-09,1,True,duplicate,duplicate
DUP-02215,488d6366-f599-4c0b-aa34-c85025b42bd9,402d396a-7370-430a-9e9c-c15f73c57c49,591c432c-5140-4b7a-ae42-01a94416854c,41196.41,41483.4,0.006942,2022-02-06,2022-02-11,5,False,clean,clean
DUP-02216,e14cf6fe-d0a4-4fc8-9aa2-fd0b5bb76a97,b7807a64-a9e1-45c2-b627-42b6e0e2e9d8,591c432c-5140-4b7a-ae42-01a94416854c,29029.08,29029.09,0.0,2023-06-02,2023-06-04,2,True,duplicate,duplicate
DUP-02217,7f316f18-1454-4099-b533-337a152725d9,50222c21-3589-4914-8ffa-34ca5d55a280,591c432c-5140-4b7a-ae42-01a94416854c,62022.51,62022.5,0.0,2024-07-25,2024-07-26,1,True,duplicate,duplicate
DUP-02218,663baf85-3914-45fa-9125-045eaa4e1ae0,bc682831-01ab-4bff-b99f-8875dee59265,591c432c-5140-4b7a-ae42-01a94416854c,89761.08,90194.77,0.00482,2024-12-15,2024-12-15,0,False,clean,clean
DUP-02219,3f7e2334-74d2-4ddd-8a18-4288a0497ed1,3d3992b5-98e7-44ce-9f7c-968309295f4a,593c78b9-527e-46c3-b420-ba5afa5c35c9,596.79,596.78,1.7e-05,2022-11-10,2022-11-16,6,True,duplicate,duplicate
DUP-02220,3a20cd55-cf93-4d94-a419-c58f782e2273,c7be375d-279c-46dd-9e00-e6a515ba546b,5984f94a-26ab-4002-9557-8c5183f34f26,15038.76,15038.77,1e-06,2023-06-27,2023-07-04,7,True,duplicate,duplicate
DUP-02221,35d0cbb2-d675-470e-94d2-f8d6a681af0f,eb01c96f-38c0-4177-b681-5b2b8152b3b6,5c2e082c-ece7-4adb-ad48-2755edf7593f,24476.27,24476.26,0.0,2024-01-24,2024-01-29,5,True,duplicate,duplicate
DUP-02222,a5589f47-506c-4d70-b0a4-72920100ebd7,a7e7d3ea-a2d5-490f-b3aa-3e009a6aa61b,5ea1da51-aebc-4bae-8592-05df785539e0,155412.63,155412.64,0.0,2022-05-05,2022-05-11,6,True,duplicate,duplicate
DUP-02223,c2bf4a53-147a-44d9-bbd4-85e9dabd7928,d2fafdba-fda4-4f95-ae82-f291a22c9208,5ea1da51-aebc-4bae-8592-05df785539e0,138502.0,139134.33,0.004555,2023-10-08,2023-10-11,3,False,soft_anomaly,clean
DUP-02224,f8903fa7-9a2d-48ed-aa12-96dd18602f3a,e1e6f393-7e5c-402d-94e5-6617fcbb16a2,62843d23-ea08-4142-85b1-fa427148a954,1363.01,1363.0,7e-06,2022-10-04,2022-10-08,4,True,duplicate,duplicate
DUP-02225,0e1f0cee-fe8c-47ec-8015-d1eca1006b11,c1b77dae-c1fa-42f4-9833-be187779bb94,62843d23-ea08-4142-85b1-fa427148a954,389.64,389.63,2.6e-05,2024-04-11,2024-04-15,4,True,duplicate,duplicate
DUP-02226,5ad14765-8563-43f3-a4e7-69c5dbbcfd49,84408a29-424a-4619-8475-0e63dfab3ba2,62843d23-ea08-4142-85b1-fa427148a954,560.86,560.85,1.8e-05,2024-11-12,2024-11-15,3,True,duplicate,duplicate
DUP-02227,02e628aa-d7f6-4579-afe4-a33b7cc8c6ec,6026026c-59c4-497d-9d6b-60e5e2dcc397,638ea99a-ffba-4fa1-b738-8cb7d8aa80ee,506.26,506.25,2e-05,2023-02-27,2023-03-02,3,True,duplicate,duplicate
DUP-02228,c2070803-9bb5-4497-bc92-daa1d5c84962,981eae3d-d410-4edb-b4fc-2b222ddd87aa,638ea99a-ffba-4fa1-b738-8cb7d8aa80ee,442.97,442.98,2.3e-05,2023-09-02,2023-09-08,6,True,duplicate,duplicate
DUP-02229,5429948d-82bf-447d-9fb2-900d24f89a61,bc486893-5b61-4e67-be7d-b11be1b8af27,644a8de5-06ed-4cb2-836b-6867a82d7215,3566.03,3566.02,3e-06,2023-08-05,2023-08-07,2,True,duplicate,duplicate
DUP-02230,b9751bca-1b56-4de4-bff5-1b5d554b889f,0258e70b-3843-4adb-a892-204ffd3558ec,650d1d19-6efb-444c-bce2-00b1f21e6a61,60736.76,60736.77,0.0,2024-01-23,2024-01-29,6,True,duplicate,duplicate
DUP-02231,f4346b32-fa11-47e8-87d4-ab1b1e8be68a,f84ef269-f099-4d78-a9fa-b7840f1abe42,6806a578-ba1e-4d5e-a417-e6dde21d06da,2177.6,2185.73,0.003727,2023-10-16,2023-10-21,5,False,clean,clean
DUP-02232,3eea7c67-8f00-4569-8f35-d8d0801d7db3,40a691f5-c6b8-423e-82df-595bb30ee100,6806a578-ba1e-4d5e-a417-e6dde21d06da,4105.12,4114.22,0.002214,2024-07-11,2024-07-12,1,False,clean,clean
DUP-02233,62b59189-bbff-4450-98ce-820ac0f2a6ee,3098d584-10e2-4903-bbd8-2ce9d34d9006,6806a578-ba1e-4d5e-a417-e6dde21d06da,1694.14,1701.24,0.004182,2024-09-20,2024-09-24,4,False,clean,clean
DUP-02234,1110c3ef-cbe1-4568-85c0-65ef4443cbbb,bf358426-7978-4b57-9b4a-1204516e8177,695944c8-ba87-49e3-855f-dd7453469864,8213.17,8213.16,1e-06,2022-01-05,2022-01-08,3,True,duplicate,duplicate
DUP-02235,a2ec15ed-1bbd-4113-8264-ec510ee051db,b2b6af1d-3b3e-4ed5-908a-b9a777aaf8c5,6af1732f-7ff0-439f-b419-c3129bb69ebd,12926.71,12918.45,0.000639,2022-03-07,2022-03-10,3,False,clean,clean
DUP-02236,01ac6f6a-14fb-46b6-93cb-fbd6c1afac2b,fad2bddc-6588-4a7c-a300-81f3fed25491,6af1732f-7ff0-439f-b419-c3129bb69ebd,6508.77,6549.54,0.006244,2022-10-24,2022-10-27,3,False,clean,clean
DUP-02237,7bb67451-9d3f-4046-8b30-551de3d95455,6cb68004-3b96-4ea4-a508-fcfb9195d8c7,6af1732f-7ff0-439f-b419-c3129bb69ebd,18774.51,18774.52,1e-06,2023-10-28,2023-10-30,2,True,duplicate,duplicate
